Date,Open,High,Low,Close,Adj Close,Volume
8/5/21,101.360001,101.540001,101.050003,101.529999,98.154213,668600
8/6/21,101.693001,101.75,101.449997,101.610001,98.231567,541900
8/9/21,101.610001,101.690002,101.330002,101.57,98.192886,783100
8/10/21,101.75,101.860001,101.445,101.57,98.192886,990300
8/11/21,101.769997,101.849998,101.525002,101.809998,98.424904,722400
8/12/21,101.730003,102.120003,101.559998,102.089996,98.695587,835400
8/13/21,102.269997,102.279999,102.084999,102.279999,98.87928,745400
8/16/21,101.889999,102.5,101.540001,102.5,99.091972,1358300
8/17/21,102.050003,102.050003,101.059998,101.800003,98.41523,1915300
8/18/21,101.489998,101.910004,100.639999,100.669998,97.3228,793300
8/19/21,100,101.169998,99.949997,100.830002,97.477493,857300
8/20/21,100.809998,101.767998,100.809998,101.690002,98.308899,604500
8/23/21,102.290001,102.849998,102.019997,102.629997,99.217644,859100
8/24/21,102.82,102.959999,102.699997,102.830002,99.410995,3205100
8/25/21,102.830002,103.205002,102.809998,103.099998,99.672005,1209700
8/26/21,102.940002,103.080002,102.440002,102.480003,99.072624,940100
8/27/21,102.75,103.485001,102.650002,103.379997,99.942703,1763400
8/30/21,103.790001,104.059998,103.529999,103.860001,100.406746,628000
8/31/21,104,104.129997,103.550003,103.720001,100.2714,861700
9/1/21,103.839996,104.07,103.720001,103.779999,100.329391,826500
9/2/21,104.129997,104.269997,103.779999,104.120003,100.658112,700600
9/3/21,103.889999,104.230003,103.759003,104.120003,100.658112,599400
9/7/21,104.093002,104.110001,103.519997,103.709999,100.261726,686300
9/8/21,103.550003,103.699997,103.040001,103.519997,100.078049,737800
9/9/21,103.459999,103.934998,103.040001,103.150002,99.720352,937100
9/10/21,103.580002,103.699997,102.269997,102.32,98.917953,881800
9/13/21,102.949997,103.059998,101.989998,102.480003,99.072624,1204600
9/14/21,102.879997,102.931,101.769997,102,98.608589,1378200
9/15/21,102.182999,102.980003,101.849998,102.870003,99.449677,719000
9/16/21,102.68,102.987999,102.019997,102.709999,99.294983,780800
9/17/21,102.5,102.68,101.668999,101.760002,98.376572,787800
9/20/21,100.129997,100.589996,98.809998,99.989998,96.665413,973900
9/21/21,100.519997,100.879997,99.800003,99.93,96.607422,1059200
9/22/21,100.480003,101.410004,100.25,100.949997,97.593506,833400
9/23/21,101.370003,102.559998,101.360001,102.150002,98.753601,648900
9/24/21,101.489998,102.129997,101.315002,101.949997,98.869011,687400
9/27/21,101.660004,101.940002,101.464996,101.650002,98.578064,675000
9/28/21,100.82,100.970001,99.339996,99.470001,96.463951,1008800
9/29/21,99.800003,100.169998,99.419998,99.510002,96.502754,1103000
9/30/21,99.919998,100.099998,98.379997,98.459999,95.484482,850200
10/1/21,98.75,99.959999,98,99.550003,96.541534,725700
10/4/21,99.18,99.389999,97.669998,98.209999,95.242035,936400
10/5/21,98.639999,99.790001,98.43,99.239998,96.240898,573700
10/6/21,98.449997,99.739998,98,99.699997,96.686996,714200
10/7/21,100.400002,101.239998,100.400002,100.540001,97.501617,754400
10/8/21,100.730003,100.809998,100.212997,100.309998,97.278572,523000
10/11/21,100.253998,100.900002,99.665001,99.669998,96.657913,431700
10/12/21,99.800003,100.050003,99.32,99.510002,96.502754,599700
10/13/21,99.800003,100.139999,99.160004,99.989998,96.968231,666700
10/14/21,100.800003,101.769997,100.800003,101.760002,98.684753,622400
10/15/21,102.160004,102.529999,102.053001,102.419998,99.324799,876100
10/18/21,102,102.860001,101.870003,102.82,99.712715,739500
10/19/21,103.160004,103.574997,103.050003,103.559998,100.430351,871700
10/20/21,103.674004,103.995003,103.589996,103.919998,100.779472,850100
10/21/21,103.75,104.230003,103.610001,104.169998,101.021912,2262800
10/22/21,104.050003,104.364998,103.550003,104.010002,100.866753,1413900
10/25/21,104.220001,104.629997,103.830002,104.510002,101.351646,745000
10/26/21,104.900002,105.260002,104.578003,104.650002,101.487411,1961700
10/27/21,104.790001,104.910004,104.150002,104.169998,101.021912,982000
10/28/21,104.370003,105.199997,104.370003,105.169998,101.991692,817900
10/29/21,104.510002,105.489998,104.510002,105.400002,102.214752,640100
11/1/21,105.660004,105.730003,105.184998,105.629997,102.437798,1285900
11/2/21,105.650002,105.995003,105.580002,105.940002,102.738419,812400
11/3/21,105.839996,106.699997,105.675003,106.629997,103.407578,737300
11/4/21,106.769997,107.160004,106.68,107.110001,103.873055,965700
11/5/21,107.650002,107.910004,106.980003,107.339996,104.096107,735300
11/8/21,107.5,107.730003,107.264999,107.470001,104.222183,705600
11/9/21,107.610001,107.669998,106.830002,107.160004,103.921555,914100
11/10/21,106.699997,107.160004,105.849998,106.230003,103.019669,837000
11/11/21,106.639999,106.639999,106.169998,106.169998,102.961479,704800
11/12/21,106.5,107.190002,106.290001,107.080002,103.843987,608800
11/15/21,107.389999,107.389999,106.800003,107.059998,103.824585,801400
11/16/21,107.07,107.879997,107.059998,107.580002,104.328873,915900
11/17/21,107.580002,107.589996,107.109001,107.220001,103.979759,1211200
11/18/21,107.459999,107.610001,106.800003,107.550003,104.299767,1007900
11/19/21,107.510002,107.838997,107.300003,107.360001,104.115517,1253600
11/22/21,107.760002,108.336998,106.839996,106.839996,103.611237,1202400
11/23/21,106.75,107.169998,106.029999,106.889999,103.659721,848300
11/24/21,106.518997,107.214996,106.139999,107.199997,103.96035,903800
11/26/21,105.589996,105.940002,104.610001,104.769997,101.603783,644100
11/29/21,106,106.606003,105.470001,106.129997,102.922684,920400
11/30/21,105.57,106.019997,103.959999,104.089996,100.944336,2373600
12/1/21,105.239998,106.050003,102.669998,102.699997,99.596336,2060200
12/2/21,102.699997,104.739998,102.686996,104.339996,101.186768,1090000
12/3/21,104.760002,104.919998,102.25,103.260002,100.13942,950000
12/6/21,103.769997,104.900002,103.139999,104.440002,101.28376,707600
12/7/21,105.839996,106.879997,105.839996,106.730003,103.504555,808200
12/8/21,106.830002,107.220001,106.489998,107.129997,103.892448,608500
12/9/21,106.779999,107.040001,106.169998,106.239998,103.029358,726500
12/10/21,106.919998,107.080002,106.152,107.029999,103.795486,588000
12/13/21,106.669998,106.709999,105.730003,105.800003,102.899742,692400
12/14/21,104.879997,105.489998,104.230003,104.910004,102.034126,1028600
12/15/21,104.860001,106.68,104.339996,106.639999,103.716705,938500
12/16/21,107,107.124001,105.160004,105.580002,102.685768,1289000
12/17/21,104.949997,105.68,104.129997,104.610001,101.742355,1382600
12/20/21,103.489998,103.489998,102.559998,103.440002,100.604431,1852000
12/21/21,104.290001,105.370003,103.735001,105.290001,102.403702,873800
12/22/21,105.290001,106.339996,105.209999,106.309998,103.39576,863200
12/23/21,106.400002,107.330002,106.400002,106.970001,104.037674,792900
12/27/21,107.309998,108.459999,107.300003,108.459999,105.486816,1037600
12/28/21,108.559998,108.769997,108.129997,108.330002,105.360382,788200
12/29/21,108.330002,108.669998,108.044998,108.419998,105.447914,655000
12/30/21,108.449997,108.820999,108.125,108.230003,105.263123,570000
12/31/21,108.07,108.400002,107.870003,107.900002,104.942169,572900
1/3/22,108.199997,108.510002,107.599998,108.440002,105.467361,922500
1/4/22,108.779999,108.910004,107.739998,108.25,105.282585,909300
1/5/22,108.169998,108.269997,105.910004,105.970001,103.065079,4483900
1/6/22,105.68,106.560997,105.25,105.900002,102.996994,1867800
1/7/22,105.927002,106.220001,105.099998,105.419998,102.530144,738700
1/10/22,104.5,105.360001,103.190002,105.330002,102.442627,1092400
1/11/22,105.290001,106.32,104.57,106.32,103.405487,799400
1/12/22,106.755997,107.080002,106.080002,106.57,103.648628,743000
1/13/22,106.769997,106.899002,104.669998,104.93,102.053589,1088400
1/14/22,104.059998,104.93,103.732002,104.839996,101.966049,961000
1/18/22,103.760002,103.760002,102.690002,102.949997,100.127861,5533200
1/19/22,103.300003,103.709999,101.809998,101.830002,99.038559,2578100
1/20/22,102.370003,103.540001,100.639999,100.800003,98.036804,1370600
1/21/22,100.379997,101.050003,98.769997,98.769997,96.062431,2114900
1/24/22,97.300003,99.385002,94.839996,99.209999,96.490387,3469100
1/25/22,97.637001,99.150002,96.370003,97.910004,95.226028,1423200
1/26/22,99.599998,100.040001,96.550003,97.470001,94.79808,1084900
1/27/22,98.650002,99.349998,96.589996,97.029999,94.370148,4177000
1/28/22,97.230003,99.449997,96.183998,99.43,96.704353,2473000
1/31/22,99.309998,101.480003,99.029999,101.410004,98.630081,1150300
2/1/22,101.709999,102.239998,100.720001,102.129997,99.330345,1434500
2/2/22,102.660004,103.019997,101.952003,102.790001,99.97226,1361100
2/3/22,101.220001,101.785004,100.080002,100.279999,97.531052,1194500
2/4/22,100.349998,101.800003,99.75,100.849998,98.085426,1059400
2/7/22,101.129997,101.434998,100.276001,100.589996,97.832565,1050600
2/8/22,100.419998,101.639999,100.129997,101.43,98.649536,1401200
2/9/22,102.379997,103.040001,102.379997,102.949997,100.127861,1267500
2/10/22,101.550003,103.135002,100.665001,101.129997,98.35775,1261400
2/11/22,101.209999,101.660004,98.75,99.099998,96.3834,1142300
2/14/22,98.879997,99.389999,97.980003,98.739998,96.033279,1639600
2/15/22,100.089996,100.459999,99.709999,100.410004,97.657494,1292700
2/16/22,99.879997,100.75,99.379997,100.410004,97.657494,1049100
2/17/22,99.75,99.779999,98.040001,98.139999,95.449707,1165300
2/18/22,98.190002,98.510002,96.915001,97.459999,94.788353,1562800
2/22/22,96.900002,97.720001,95.599998,96.379997,93.737968,1512900
2/23/22,97.160004,97.220001,94.470001,94.610001,92.016487,1851800
2/24/22,91.910004,96.370003,91.870003,96.279999,93.640701,1825600
2/25/22,96.57,98.389999,96.099998,98.339996,95.644234,1119800
2/28/22,97.169998,98.610001,96.879997,98.160004,95.469177,1632800
3/1/22,97.970001,98.330002,96.099998,96.720001,94.068649,1247100
3/2/22,97.220001,98.82,96.959999,98.43,95.731766,1336500
3/3/22,99.029999,99.110001,97.419998,97.889999,95.206558,957000
3/4/22,97.059998,97.237999,95.980003,96.940002,94.282616,921400
3/7/22,96.879997,96.900002,94.07,94.089996,91.510735,1099700
3/8/22,94.209999,95.779999,93.07,93.349998,90.791023,1216000
3/9/22,95.309998,96.410004,94.919998,95.93,93.300293,1680900
3/10/22,94.809998,95.550003,94.230003,95.339996,92.726471,827600
3/11/22,95.849998,96.059998,93.849998,94,91.423203,2135200
3/14/22,94.110001,94.919998,92.900002,93.129997,90.577049,2236000
3/15/22,93.800003,95.379997,93.489998,95.190002,92.580582,1210800
3/16/22,96.150002,97.529999,95.014999,97.529999,94.856445,1224600
3/17/22,97.099998,98.82,96.990997,98.809998,96.101341,982700
3/18/22,98.43,100.120003,98.410004,100,97.258728,1410100
3/21/22,100.019997,100.510002,99.080002,99.940002,97.200371,1410000
3/22/22,100.269997,101.419998,100.269997,101.18,98.40638,879900
3/23/22,100.580002,101,99.879997,99.900002,97.161476,825000
3/24/22,100.209999,101.07,99.790001,101.059998,98.607506,975100
3/25/22,101.279999,101.559998,100.540001,101.449997,98.988029,957400
3/28/22,101.699997,102.209999,100.860001,102.199997,99.719841,940400
3/29/22,103.050003,103.760002,102.599998,103.629997,101.115143,965700
3/30/22,103.400002,103.489998,102.401001,102.910004,100.412621,984600
3/31/22,102.779999,102.887001,101.239998,101.349998,98.890472,1445500
4/1/22,101.639999,101.660004,100.739998,101.580002,99.114883,1046300
4/4/22,101.580002,102.580002,101.489998,102.580002,100.090622,792000
4/5/22,102.260002,102.709999,100.910004,101.190002,98.734344,1041100
4/6/22,100.120003,100.510002,99.260002,99.940002,97.514694,816800
4/7/22,99.800003,100.860001,99.199997,100.43,97.992798,712200
4/8/22,100.330002,100.82,99.751999,100.110001,97.680565,697300
4/11/22,99.309998,99.43,98.269997,98.389999,96.002296,1064100
4/12/22,98.970001,99.718002,97.629997,97.949997,95.572975,869500
4/13/22,97.900002,99.309998,97.879997,99.160004,96.753609,888600
4/14/22,99.169998,99.503998,97.809998,97.839996,95.465645,627400
4/18/22,97.639999,98.220001,97.272003,97.779999,95.407104,900600
4/19/22,97.699997,99.650002,97.699997,99.489998,97.075607,867400
4/20/22,99.970001,100,99.120003,99.370003,96.958519,1123100
4/21/22,100.32,100.605003,97.559998,97.760002,95.387589,932300
4/22/22,97.559998,97.559998,95.029999,95.120003,92.811661,1119100
4/25/22,94.559998,95.739998,93.595001,95.699997,93.377579,4896600
4/26/22,95.07,95.120003,92.889999,92.93,90.674805,1175300
4/27/22,93.209999,94.400002,92.681999,93.129997,90.869949,1781000
4/28/22,94.260002,95.970001,93.209999,95.559998,93.240974,971700
4/29/22,94.599998,95.238998,91.860001,92.010002,89.77713,1357700
5/2/22,91.970001,92.93,90.550003,92.660004,90.411354,1496900
5/3/22,92.639999,93.650002,92.43,93.110001,90.850433,1243100
5/4/22,93.190002,96.029999,92.360001,95.860001,93.533707,1385600
5/5/22,94.870003,94.879997,91.309998,92.269997,90.030815,1182400
5/6/22,91.739998,92.469002,90.339996,91.610001,89.386833,1194100
5/9/22,90.010002,90.5,88.239998,88.559998,86.410851,1495900
5/10/22,90.059998,90.339996,87.779999,88.769997,86.615746,1508400
5/11/22,88.629997,89.815002,87.029999,87.209999,85.09362,1475200
5/12/22,86.239998,88.050003,85.639999,87.260002,85.142403,1882100
5/13/22,88.330002,89.82,88.120003,89.510002,87.337807,1391700
5/16/22,89.370003,89.889999,88.519997,89.040001,86.879196,1264300
5/17/22,90.57,90.980003,89.589996,90.980003,88.772118,1063200
5/18/22,89.800003,89.870003,86.900002,87.230003,85.113136,11749000
5/19/22,86.480003,87.790001,86.169998,86.690002,84.586243,2835000
5/20/22,87.660004,87.730003,84.75,86.889999,84.781387,1931700
5/23/22,87.459999,88.57,86.940002,88.43,86.284012,1949000
5/24/22,87.540001,87.849998,86.080002,87.610001,85.48391,1105900
5/25/22,87.290001,88.900002,87.18,88.43,86.284012,970200
5/26/22,88.720001,90.610001,88.650002,90.279999,88.089111,974900
5/27/22,90.760002,92.57,90.760002,92.57,90.32354,1150400
5/31/22,92,92.739998,91.290001,91.919998,89.689323,1119000
6/1/22,92.550003,92.720001,90.599998,91.209999,88.996552,1031400
6/2/22,91.059998,93.105003,90.75,93.089996,90.830917,1270600
6/3/22,92,92.339996,91.290001,91.510002,89.289261,857500
6/6/22,92.5,92.870003,91.519997,91.75,89.52343,862400
6/7/22,90.82,92.819,90.730003,92.720001,90.469894,774900
6/8/22,92.370003,92.738998,91.540001,91.75,89.52343,729700
6/9/22,90.93,91.516998,89.220001,89.220001,87.317513,836200
6/10/22,87.809998,87.849998,86.550003,86.550003,84.704437,1474900
6/13/22,84.699997,84.709999,82.830002,83.199997,81.425873,2557200
6/14/22,83.660004,83.834999,82.165001,82.849998,81.083344,2664600
6/15/22,83.720001,85.190002,82.550003,84.139999,82.345833,1556300
6/16/22,82.139999,82.260002,80.650002,81.269997,79.537025,2395600
6/17/22,81.169998,82.209999,80.639999,81.389999,79.654465,1527300
6/21/22,82.639999,83.800003,82.639999,83.449997,81.67054,2525600
6/22/22,82.339996,84.309998,82.339996,83.370003,81.592247,1607200
6/23/22,83.910004,84.400002,83.07,84.269997,82.473053,3094400
6/24/22,84.720001,86.940002,84.650002,86.900002,85.046974,1226500
6/27/22,87.220001,87.25,86.349998,86.629997,84.78273,1317100
6/28/22,86.75,87.519997,84.754997,84.82,83.01133,942100
6/29/22,84.849998,85.139999,84.25,84.739998,82.933037,888000
6/30/22,83.879997,84.739998,82.949997,83.900002,82.110954,2663400
7/1/22,83.889999,84.962997,83.199997,84.910004,83.099411,1623100
7/5/22,83.709999,85.110001,83.019997,85.07,83.256004,1059900
7/6/22,85.129997,85.964996,84.589996,85.43,83.608322,906000
7/7/22,85.699997,86.940002,85.639999,86.739998,84.890388,863200
7/8/22,86.32,87.110001,85.970001,86.650002,84.802307,839300
7/11/22,86.07,86.233002,85.470001,85.669998,83.843201,793200
7/12/22,85.529999,86.040001,84.389999,84.800003,82.99176,756700
7/13/22,83.519997,85.050003,83.389999,84.400002,82.600288,962500
7/14/22,83.279999,84.230003,82.559998,84.080002,82.287109,919600
7/15/22,85.080002,85.739998,84.639999,85.730003,83.901924,773400
7/18/22,86.43,86.626999,84.739998,85.059998,83.246208,1157200
7/19/22,85.949997,87.489998,85.785004,87.379997,85.516739,821400
7/20/22,87.370003,88.348999,87.139999,88.059998,86.182236,827800
7/21/22,88.010002,88.959999,87.330002,88.940002,87.043472,2701900
7/22/22,88.959999,89.300003,87.550003,88.089996,86.211586,2330300
7/25/22,88.260002,88.330002,87.591003,88.139999,86.260529,908600
7/26/22,87.769997,87.769997,86.827003,87.099998,85.242714,846600
7/27/22,87.860001,89.669998,87.720001,89.309998,87.405579,753200
7/28/22,89.540001,90.639999,88.669998,90.489998,88.560417,1386100
7/29/22,90.839996,92.050003,90.690002,91.900002,89.940361,1909800
8/1/22,91.309998,92.209999,91.040001,91.650002,89.695686,1069600
8/2/22,91.290001,92.150002,90.739998,91.059998,89.118271,1093200
8/3/22,91.610001,92.830002,91.521004,92.580002,90.605858,775600
8/4/22,92.529999,92.720001,92.110001,92.589996,90.615639,733300
8/5/22,91.589996,92.559998,91.512001,92.339996,90.370972,928900
8/8/22,92.739998,93.349998,92.012001,92.269997,90.302467,908200
8/9/22,92.07,92.140999,91.565002,91.870003,89.910995,969500
8/10/22,93.379997,93.945,93.150002,93.879997,91.878128,2282300
8/11/22,94.610001,95.089996,93.699997,93.800003,91.799858,719100
8/12/22,94.279999,95.489998,94.110001,95.459999,93.424446,654400
8/15/22,94.870003,95.959999,94.870003,95.879997,93.835487,629100
8/16/22,95.510002,96.410004,95.300003,95.970001,93.923569,862800
8/17/22,95.230003,95.889999,94.779999,95.279999,93.248276,767600
8/18/22,95.239998,95.671997,94.975998,95.529999,93.492943,2380700
8/19/22,94.919998,94.919998,93.989998,94.209999,92.201096,628300
8/22/22,93.059998,93.059998,92,92.190002,90.224167,772500
8/23/22,92.080002,92.721001,91.919998,92.019997,90.057793,740600
8/24/22,91.93,92.690002,91.849998,92.330002,90.361183,768900
8/25/22,92.660004,93.699997,92.510002,93.690002,91.692192,721700
8/26/22,93.629997,93.769997,90.43,90.43,88.501701,1233200
8/29/22,89.68,90.5,89.489998,89.769997,87.855774,843000
8/30/22,90.129997,90.129997,88.300003,88.82,86.926041,929600
8/31/22,89.169998,89.470001,88.120003,88.199997,86.319252,1365800
9/1/22,87.529999,88.32,86.849998,88.300003,86.417122,1200400
9/2/22,89.209999,89.459999,86.940002,87.400002,85.536316,933700
9/6/22,87.580002,87.769997,86.459999,87.010002,85.154633,927100
9/7/22,86.849998,88.769997,86.849998,88.629997,86.740089,952300
9/8/22,88.139999,89.269997,87.769997,89.190002,87.288147,838700
9/9/22,89.699997,90.879997,89.699997,90.720001,88.785522,837800
9/12/22,91.129997,91.830002,91.110001,91.660004,89.705482,831000
9/13/22,89.510002,89.800003,87.389999,87.589996,85.722252,1027100
9/14/22,87.849998,88.330002,87.195,87.900002,86.025658,940300
9/15/22,87.540001,88.260002,86.580002,86.910004,85.056763,1324300
9/16/22,85.970001,86.279999,85.370003,86.160004,84.322754,1016000
9/19/22,85.440002,86.839996,85.370003,86.839996,84.988251,1110600
9/20/22,86.019997,86.220001,85.139999,85.790001,83.960655,988900
9/21/22,86.230003,86.985001,84.25,84.25,82.453491,1700900
9/22/22,84.029999,84.32,83.331001,83.470001,81.690117,1595600
9/23/22,82.550003,82.669998,81.040001,82.110001,80.359116,2182500
9/26/22,81.400002,82.199997,80.580002,80.870003,79.528137,2280700
9/27/22,81.769997,82.220001,80.120003,80.699997,79.360954,2374600
9/28/22,80.959999,82.68,80.540001,82.330002,80.963913,2264400
9/29/22,81.360001,81.489998,79.889999,80.529999,79.193779,1760400
9/30/22,80.489998,81.32,79.360001,79.410004,78.092369,1973200
10/3/22,80.209999,81.949997,79.82,81.550003,80.196861,1239300
10/4/22,82.830002,84.050003,82.830002,84.050003,82.655373,1094300
10/5/22,83.099998,84.372002,82.480003,83.870003,82.478363,786100
10/6/22,83.510002,84.220001,82.900002,83.040001,81.662132,1287900
10/7/22,82.010002,82.029999,80.239998,80.639999,79.301949,1189800
10/10/22,80.910004,80.940002,79.419998,79.970001,78.643074,869900
10/11/22,79.459999,80.57,78.919998,79.400002,78.082527,1268200
10/12/22,79.480003,79.830002,79.099998,79.220001,77.905518,1081800
10/13/22,77.900002,81.559998,77.283997,81.230003,79.882156,1857000
10/14/22,81.888,82.18,79.160004,79.349998,78.033363,2008500
10/17/22,80.870003,81.650002,80.712997,81.379997,80.029678,877300
10/18/22,83.18,83.379997,81.589996,82.400002,81.032745,886000
10/19/22,81.769997,82.470001,81.089996,81.720001,80.364029,785400
10/20/22,81.489998,82.690002,80.839996,81.029999,79.685486,18547600
10/21/22,80.849998,83.129997,80.720001,83.040001,81.662132,3426000
10/24/22,83.300003,84.300003,82.739998,84,82.606209,2525800
10/25/22,83.940002,85.529999,83.940002,85.470001,84.051811,1119900
10/26/22,84.730003,86.129997,84.589996,84.849998,83.442101,1522100
10/27/22,85.07,85.559998,84.260002,84.43,83.029068,1514900
10/28/22,84.269997,86.469002,84.269997,86.349998,84.917206,980200
10/31/22,85.68,86.279999,85.57,85.75,84.327156,2183900
11/1/22,86.57,86.704002,85.18,85.419998,84.00264,2321600
11/2/22,85.209999,86.32,83.18,83.18,81.799805,1104300
11/3/22,82.349998,82.970001,81.790001,82.260002,80.895073,816100
11/4/22,83.610001,83.959999,82.014999,83.470001,82.084999,934300
11/7/22,83.800003,84.389999,83.260002,84.190002,82.793045,678000
11/8/22,84.629997,85.540001,83.860001,84.800003,83.392929,976900
11/9/22,84.139999,84.529999,82.849998,82.949997,81.573624,919100
11/10/22,86.089996,87.769997,85.720001,87.699997,86.244797,1492300
11/11/22,87.900002,88.879997,87.540001,88.650002,87.179047,915700
11/14/22,88.150002,89.009003,87.82,87.849998,86.392311,762500
11/15/22,89.110001,89.449997,87.790001,88.620003,87.149544,1056800
11/16/22,88.169998,88.379997,87.730003,87.889999,86.431656,1113600
11/17/22,86.599998,87.709999,86.599998,87.57,86.116966,752500
11/18/22,88.190002,88.260002,87.25,87.910004,86.451324,811000
11/21/22,87.489998,87.790001,87.139999,87.550003,86.097305,729700
11/22/22,88.080002,88.839996,87.709999,88.790001,87.316719,790600
11/23/22,88.639999,89.489998,88.639999,89.370003,87.887108,660800
11/25/22,89.150002,89.455002,89.150002,89.349998,87.867432,319500
11/28/22,88.669998,88.980003,87.681,87.879997,86.421822,722700
11/29/22,87.879997,88.184998,87.339996,87.739998,86.284142,747000
11/30/22,87.730003,90.529999,87.349998,90.529999,89.027847,846500
12/1/22,90.769997,91.120003,90.000999,90.510002,89.008186,1014100
12/2/22,89.209999,90.580002,89.209999,90.410004,88.909843,610500
12/5/22,89.660004,89.910004,88.339996,88.669998,87.198715,959600
12/6/22,88.610001,88.699997,86.864998,87.349998,85.900612,678300
12/7/22,87.050003,87.739998,86.970001,87.25,85.802277,1142300
12/8/22,87.769997,88.209999,87.305,87.989998,86.529991,778200
12/9/22,87.769997,88.279999,87.290001,87.349998,85.900612,551700
12/12/22,87.410004,88.589996,87.370003,88.589996,87.120041,1795300
12/13/22,90.800003,90.800003,88.269997,88.940002,87.811157,1288700
12/14/22,88.720001,89.669998,87.650002,88.370003,87.24839,745600
12/15/22,87.129997,87.348,85.769997,86.209999,85.115799,1249200
12/16/22,85.440002,85.800003,84.580002,85.07,83.99028,979700
12/19/22,85.269997,85.269997,83.931,84.300003,83.230057,869400
12/20/22,84.019997,84.760002,83.815002,84.43,83.358398,876200
12/21/22,84.860001,85.906998,84.82,85.720001,84.632027,780500
12/22/22,84.839996,84.839996,83.081001,84.360001,83.289284,922500
12/23/22,84.110001,84.864998,83.849998,84.839996,83.763184,838800
12/27/22,84.82,84.899002,84.160004,84.510002,83.437386,818400
12/28/22,84.449997,84.940002,83.400002,83.510002,82.450081,967800
12/29/22,84,85.18,84,85.029999,83.950775,713900
12/30/22,84.260002,84.779999,83.879997,84.75,83.674332,873700
1/3/23,85.32,85.629997,83.760002,84.440002,83.368271,838700
1/4/23,84.879997,85.510002,84.220001,85.029999,83.950775,1752100
1/5/23,84.730003,84.730003,83.849998,84.050003,82.983223,857600
1/6/23,84.599998,86.139999,83.980003,85.900002,84.809746,643500
1/9/23,86.389999,87.18,85.870003,85.900002,84.809746,1330700
1/10/23,85.75,86.599998,85.610001,86.599998,85.500847,875800
1/11/23,86.849998,87.699997,86.769997,87.639999,86.527657,9591500
1/12/23,87.870003,88.357002,86.980003,88.050003,86.932457,2312700
1/13/23,87.220001,88.57,87.220001,88.470001,87.34713,1355600
1/17/23,88.389999,88.838997,88.150002,88.32,87.199028,1224400
1/18/23,88.529999,88.830002,86.849998,86.889999,85.787178,1022700
1/19/23,86.279999,86.720001,85.870003,86.18,85.086189,2292300
1/20/23,86.400002,87.870003,86.139999,87.809998,86.695496,742300
1/23/23,87.889999,89.360001,87.800003,88.910004,87.78154,1133600
1/24/23,88.470001,88.989998,88.220001,88.760002,87.633446,908900
1/25/23,87.709999,88.830002,87.255997,88.790001,87.663055,822200
1/26/23,89.360001,89.82,88.730003,89.790001,88.65036,1032600
1/27/23,89.480003,90.589996,89.470001,90.080002,88.936684,737800
1/30/23,89.400002,89.919998,88.839996,88.900002,87.77166,901100
1/31/23,88.93,90.25,88.93,90.239998,89.094658,1423300
2/1/23,89.910004,91.839996,89.300003,91.209999,90.052345,1038200
2/2/23,92.139999,92.93,91.699997,92.639999,91.464195,776100
2/3/23,91.449997,92.620003,91.290001,91.580002,90.417648,1130300
2/6/23,91,91.279999,90.660004,90.949997,89.795639,664400
2/7/23,90.82,92.370003,90.379997,92.099998,90.931053,759900
2/8/23,91.599998,91.940002,90.900002,91.080002,89.923996,1073500
2/9/23,91.790001,91.879997,89.956001,90.209999,89.065033,518800
2/10/23,89.910004,90.459999,89.760002,90.389999,89.242752,497400
2/13/23,90.440002,91.459999,90.440002,91.449997,90.289291,552600
2/14/23,91.230003,91.989998,90.57,91.510002,90.348541,848600
2/15/23,90.879997,91.889999,90.830002,91.889999,90.723709,912300
2/16/23,90.669998,91.660004,90.571999,90.620003,89.469833,540200
2/17/23,90.07,90.379997,89.620003,90.309998,89.163765,540100
2/21/23,89.32,89.595001,88.413002,88.449997,87.327377,700100
2/22/23,88.559998,88.949997,88.040001,88.379997,87.258255,1274500
2/23/23,89.029999,89.260002,87.93,88.93,87.801285,769000
2/24/23,87.720001,88.110001,87.339996,87.879997,86.764603,1105900
2/27/23,88.68,89.010002,88.035004,88.220001,87.100288,954300
2/28/23,88.110001,88.559998,87.870003,87.870003,86.754738,1075500
3/1/23,87.650002,88,87.275002,87.589996,86.478279,577500
3/2/23,87.080002,88.464996,87.040001,88.25,87.129913,641900
3/3/23,88.720001,89.720001,88.57,89.669998,88.531883,530300
3/6/23,89.870003,90.349998,89.550003,89.620003,88.482529,601900
3/7/23,89.540001,89.660004,88.117996,88.25,87.129913,934300
3/8/23,88.18,88.559998,87.873001,88.389999,87.268127,736600
3/9/23,88.43,88.929001,86.540001,86.730003,85.629211,570100
3/10/23,86.489998,87.029999,85.019997,85.410004,84.325958,897600
3/13/23,84.480003,86.339996,84.193001,85.25,84.167984,1012600
3/14/23,86.410004,87.047997,85.589996,86.620003,85.520607,832100
3/15/23,85.260002,86.139999,84.839996,86.139999,85.046692,1027100
3/16/23,85.519997,87.68,85.449997,87.57,86.458542,709300
3/17/23,87.150002,87.519997,86.190002,86.540001,85.441612,50697000
3/20/23,86.629997,87.480003,86.540001,87.330002,86.221588,10653400
3/21/23,88.029999,88.666,87.834999,88.580002,87.455727,2410500
3/22/23,88.449997,89.330002,87.019997,87.050003,85.945145,2131500
3/23/23,87.160004,88.158997,86.18,86.760002,86.123825,1230300
3/24/23,86.349998,87.317001,85.910004,87.300003,86.659866,964700
